Id,Genre,Adventure,Biography,Comedy,Family
tt0107563,"['Action', 'Comedy', 'Fantasy']";0;0;1;0
tt0106677,['Comedy'];0;0;1;0
tt0106873,"['Comedy', 'Crime', 'Thriller']";0;0;1;0
tt0108065,"['Biography', 'Drama']";0;1;0;0
tt0107156,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0107745,"['Animation', 'Adventure', 'Drama']";1;0;0;0
tt0108149,"['Comedy', 'Drama', 'Mystery']";0;0;1;0
tt0108122,"['Comedy', 'Drama']";0;0;1;0
tt0106364,"['Animation', 'Action', 'Adventure']";1;0;0;0
tt0108334,"['Comedy', 'Romance']";0;0;1;0
tt0108258,"['Action', 'Adventure', 'Comedy']";1;0;1;0
tt0107612,"['Action', 'Comedy', 'Family']";0;0;1;1
tt0108330,"['Biography', 'Drama']";0;1;0;0
tt0108069,"['Animation', 'Adventure', 'Sci-Fi']";1;0;0;0
tt0106877,['Comedy'];0;0;1;0
tt0107626,"['Comedy', 'Fantasy', 'Horror']";0;0;1;0
tt0108170,"['Comedy', 'Drama']";0;0;1;0
tt0108207,['Comedy'];0;0;1;0
tt0107613,"['Comedy', 'Romance']";0;0;1;0
tt0106233,"['Adventure', 'Comedy', 'Sport']";1;0;1;0
tt0107107,"['Comedy', 'Thriller']";0;0;1;0
tt0106505,"['Drama', 'Comedy']";0;0;1;0
tt0108187,['Comedy'];0;0;1;0
tt0107719,"['Family', 'Fantasy', 'Music']";0;0;0;1
tt0107685,"['Comedy', 'Romance']";0;0;1;0
tt0107653,"['Comedy', 'Drama']";0;0;1;0
tt0107130,"['Biography', 'Drama']";0;1;0;0
tt0107277,"['Adventure', 'Comedy', 'Drama']";1;0;1;0
tt0106827,"['Family', 'Comedy']";0;0;1;1
tt0106438,"['Biography', 'Drama']";0;1;0;0
tt0108328,"['Biography', 'Drama', 'Music']";0;1;0;0
tt0107594,"['Comedy', 'Crime', 'Drama']";0;0;1;0
tt0108327,"['Comedy', 'Drama', 'Music']";0;0;1;0
tt0108410,"['Comedy', 'Drama']";0;0;1;0
tt0108569,"['Comedy', 'Fantasy']";0;0;1;0
tt0107824,"['Comedy', 'Drama']";0;0;1;0
tt0109838,"['Comedy', 'Sci-Fi']";0;0;1;0
tt0105807,"['Drama', 'Comedy']";0;0;1;0
tt0110357,"['Animation', 'Adventure', 'Drama']";1;0;0;0
tt0111503,"['Action', 'Comedy', 'Thriller']";0;0;1;0
tt0111070,"['Comedy', 'Drama', 'Family']";0;0;1;1
tt0109813,"['Comedy', 'Family', 'Fantasy']";0;0;1;1
tt0110475,"['Action', 'Comedy', 'Crime']";0;0;1;0
tt0110478,"['Action', 'Adventure', 'Comedy']";1;0;1;0
tt0111280,"['Action', 'Adventure', 'Mystery']";1;0;0;0
tt0109040,['Comedy'];0;0;1;0
tt0111282,"['Action', 'Adventure', 'Sci-Fi']";1;0;0;0
tt0109831,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0110366,"['Comedy', 'Family', 'Romance']";0;0;1;1
tt0110997,"['Action', 'Adventure', 'Crime']";1;0;0;0
tt0109520,"['Comedy', 'Drama', 'Family']";0;0;1;1
tt0109439,"['Comedy', 'Western']";0;0;1;0
tt0109254,"['Action', 'Comedy', 'Crime']";0;0;1;0
tt0110684,"['Comedy', 'Drama']";0;0;1;0
tt0110771,"['Comedy', 'Drama']";0;0;1;0
tt0110725,"['Action', 'Adventure', 'Thriller']";1;0;0;0
tt0110167,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0110216,"['Comedy', 'Romance', 'Sci-Fi']";0;0;1;0
tt0111301,"['Action', 'Adventure', 'Comedy']";1;0;1;0
tt0111143,"['Action', 'Adventure', 'Crime']";1;0;0;0
tt0110093,"['Action', 'Comedy', 'Romance']";0;0;1;0
tt0110442,"['Comedy', 'Sport']";0;0;1;0
tt0109287,"['Comedy', 'Family']";0;0;1;1
tt0110399,"['Action', 'Comedy', 'Crime']";0;0;1;0
tt0110123,"['Comedy', 'War']";0;0;1;0
tt0109676,"['Action', 'Adventure', 'Thriller']";1;0;0;0
tt0109951,"['Comedy', 'Drama']";0;0;1;0
tt0110099,"['Comedy', 'Romance']";0;0;1;0
tt0110612,"['Comedy', 'Romance']";0;0;1;0
tt0111756,"['Adventure', 'Biography', 'Crime']";1;1;0;0
tt0110971,"['Comedy', 'Drama']";0;0;1;0
tt0109067,"['Comedy', 'Family', 'Sport']";0;0;1;1
tt0110157,['Adventure'];1;0;0;0
tt0110950,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0111256,"['Comedy', 'Romance']";0;0;1;0
tt0109493,"['Action', 'Comedy', 'Crime']";0;0;1;0
tt0109484,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0110737,"['Comedy', 'Romance']";0;0;1;0
tt0111732,"['Comedy', 'Drama']";0;0;1;0
tt0109021,"['Biography', 'Drama', 'Sport']";0;1;0;0
tt0110364,"['Comedy', 'Family', 'Sport']";0;0;1;1
tt0110064,"['Comedy', 'Music', 'Romance']";0;0;1;0
tt0109891,"['Comedy', 'Crime', 'Family']";0;0;1;1
tt0110391,"['Comedy', 'Drama']";0;0;1;0
tt0110516,"['Comedy', 'Romance']";0;0;1;0
tt0110613,"['Comedy', 'Drama', 'Family']";0;0;1;1
tt0109190,"['Adventure', 'Comedy', 'Crime']";1;0;1;0
tt0110353,"['Comedy', 'Western']";0;0;1;0
tt0109120,"['Adventure', 'Drama', 'Family']";1;0;0;1
tt0111400,"['Action', 'Comedy', 'Mystery']";0;0;1;0
tt0110557,"['Adventure', 'Comedy', 'Family']";1;0;1;1
tt0110428,"['Biography', 'Comedy', 'Drama']";0;1;1;0
tt0111418,"['Comedy', 'Romance', 'Drama']";0;0;1;0
tt0110763,"['Animation', 'Adventure', 'Comedy']";1;0;1;0
tt0109504,"['Comedy', 'Drama']";0;0;1;0
tt0109348,"['Comedy', 'Crime']";0;0;1;0
tt0109936,['Comedy'];0;0;1;0
tt0110363,"['Comedy', 'Family', 'Sport']";0;0;1;1
tt0109015,"['Family', 'Comedy', 'Action']";0;0;1;1
tt0110955,"['Comedy', 'Crime', 'Drama']";0;0;1;0
tt0109480,"['Comedy', 'Crime', 'Thriller']";0;0;1;0
tt0111419,"['Animation', 'Family', 'Fantasy']";0;0;0;1
tt0110907,"['Comedy', 'Drama']";0;0;1;0
tt0109045,"['Comedy', 'Music']";0;0;1;0
tt0109369,"['Adventure', 'Comedy']";1;0;1;0
tt0110097,"['Comedy', 'Drama']";0;0;1;0
tt0111804,"['Documentary', 'Comedy']";0;0;1;0
tt0110305,"['Family', 'Adventure']";1;0;0;1
tt0110116,"['Biography', 'Drama', 'Music']";0;1;0;0
tt0111333,"['Animation', 'Comedy', 'Family']";0;0;1;1
tt0109129,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0110657,"['Action', 'Drama', 'Family']";0;0;0;1
tt0110137,"['Romance', 'Comedy', 'Drama']";0;0;1;0
tt0109288,"['Comedy', 'Action', 'Crime']";0;0;1;0
tt0109402,"['Action', 'Adventure', 'Comedy']";1;0;1;0
tt0111127,"['Comedy', 'Crime', 'Thriller']";0;0;1;0
tt0111323,"['Action', 'Adventure', 'Crime']";1;0;0;0
tt0109447,['Comedy'];0;0;1;0
tt0109443,"['Comedy', 'Mystery']";0;0;1;0
tt0111797,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0109219,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0110687,"['Adventure', 'Comedy', 'Drama']";1;0;1;0
tt0109758,"['Comedy', 'Crime', 'Romance']";0;0;1;0
tt0110538,"['Comedy', 'Drama']";0;0;1;0
tt0111001,"['Comedy', 'Drama']";0;0;1;0
tt0111712,"['Comedy', 'Crime', 'Mystery']";0;0;1;0
tt0111477,"['Adventure', 'Comedy', 'Crime']";1;0;1;0
tt0109707,"['Biography', 'Comedy', 'Drama']";0;1;1;0
tt0109068,"['Comedy', 'Crime', 'Music']";0;0;1;0
tt0109279,"['Adventure', 'Drama', 'Family']";1;0;0;1
tt0111653,"['Adventure', 'Comedy', 'Western']";1;0;1;0
tt0109327,"['Comedy', 'Horror', 'Sci-Fi']";0;0;1;0
tt0110759,['Comedy'];0;0;1;0
tt0110197,"['Crime', 'Comedy', 'Drama']";0;0;1;0
tt0109361,"['Adventure', 'Comedy', 'Romance']";1;0;1;0
tt0111194,"['Drama', 'Comedy']";0;0;1;0
tt0111271,"['Adventure', 'Biography', 'Drama']";1;1;0;0
tt0109445,['Comedy'];0;0;1;0
tt0109783,"['Comedy', 'Romance']";0;0;1;0
tt0110892,"['Comedy', 'Drama', 'History']";0;0;1;0
tt0110005,"['Biography', 'Crime', 'Drama']";0;1;0;0
tt0110074,"['Comedy', 'Fantasy']";0;0;1;0
tt0111094,"['Comedy', 'Drama', 'Sport']";0;0;1;0
tt0106339,"['Biography', 'Drama', 'Music']";0;1;0;0
tt0106761,"['Action', 'Adventure', 'Comedy']";1;0;1;0
tt0109920,['Comedy'];0;0;1;0
tt0110329,"['Comedy', 'Fantasy', 'Horror']";0;0;1;0
tt0110588,"['Biography', 'Drama']";0;1;0;0
tt0110091,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0109403,['Comedy'];0;0;1;0
tt0106379,"['Comedy', 'Drama']";0;0;1;0
tt0111252,"['Comedy', 'Drama']";0;0;1;0
tt0110939,"['Comedy', 'Crime', 'Drama']";0;0;1;0
tt0110963,"['Biography', 'Drama', 'History']";0;1;0;0
tt0109376,['Comedy'];0;0;1;0
tt0110518,['Comedy'];0;0;1;0
tt0109450,"['Biography', 'Drama', 'Sport']";0;1;0;0
tt0110455,"['Comedy', 'Drama']";0;0;1;0
tt0110044,"['Comedy', 'Crime']";0;0;1;0
tt0110689,"['Biography', 'Drama']";0;1;0;0
tt0111470,"['Comedy', 'Family', 'Fantasy']";0;0;1;1
tt0110944,"['Action', 'Adventure', 'Drama']";1;0;0;0
tt0111408,"['Documentary', 'Family', 'Musical']";0;0;0;1
tt0110649,"['Comedy', 'Drama']";0;0;1;0
tt0111218,"['Comedy', 'Drama']";0;0;1;0
tt0108320,"['Comedy', 'Drama']";0;0;1;0
tt0107199,"['Comedy', 'Drama']";0;0;1;0
tt0110115,"['Biography', 'Drama']";0;1;0;0
tt0108395,"['Animation', 'Family', 'Fantasy']";0;0;0;1
tt0110169,['Comedy'];0;0;1;0
tt0221187,['Comedy'];0;0;1;0
tt0109816,['Comedy'];0;0;1;0
tt0114709,"['Animation', 'Adventure', 'Comedy']";1;0;1;0
tt0112462,"['Action', 'Adventure', 'Fantasy']";1;0;0;0
tt0112384,"['Adventure', 'Drama', 'History']";1;0;0;0
tt0114148,"['Animation', 'Adventure', 'Drama']";1;0;0;0
tt0112281,"['Adventure', 'Comedy']";1;0;1;0
tt0113189,"['Action', 'Adventure', 'Sci-Fi']";1;0;0;0
tt0113497,"['Adventure', 'Family', 'Fantasy']";1;0;0;1
tt0112642,"['Comedy', 'Family', 'Fantasy']";0;0;1;1
tt0112864,"['Action', 'Adventure', 'Thriller']";1;0;0;0
tt0114898,"['Action', 'Adventure', 'Sci-Fi']";1;0;0;0
tt0112792,"['Biography', 'Drama']";0;1;0;0
tt0114924,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0112715,"['Action', 'Adventure', 'Mystery']";1;0;0;0
tt0113041,['Comedy'];0;0;1;0
tt0112573,"['Biography', 'Drama', 'History']";0;1;0;0
tt0113161,"['Comedy', 'Crime', 'Thriller']";0;0;1;0
tt0113228,"['Comedy', 'Romance']";0;0;1;0
tt0113855,"['Action', 'Adventure', 'Fantasy']";1;0;0;0
tt0113986,"['Comedy', 'Romance']";0;0;1;0
tt0114885,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0112442,"['Action', 'Comedy', 'Crime']";0;0;1;0
tt0112431,"['Comedy', 'Drama', 'Family']";0;0;1;1
tt0112346,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0112697,"['Comedy', 'Romance']";0;0;1;0
tt0114319,"['Comedy', 'Drama']";0;0;1;0
tt0114496,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0112572,['Comedy'];0;0;1;0
tt0112641,"['Biography', 'Crime', 'Drama']";0;1;0;0
tt0113755,"['Comedy', 'Family']";0;0;1;1
tt0113117,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0113071,"['Action', 'Adventure', 'Romance']";1;0;0;0
tt0114682,"['Comedy', 'Drama']";0;0;1;0
tt0113419,"['Drama', 'Family', 'Fantasy']";0;0;0;1
tt0113845,"['Action', 'Comedy', 'Crime']";0;0;1;0
tt0113198,"['Animation', 'Adventure', 'Comedy']";1;0;1;0
tt0113097,"['Comedy', 'Romance']";0;0;1;0
tt0114694,['Comedy'];0;0;1;0
tt0114287,"['Adventure', 'Biography']";1;1;0;0
tt0113114,"['Adventure', 'Drama']";1;0;0;0
tt0110443,['Comedy'];0;0;1;0
tt0113118,"['Comedy', 'Drama']";0;0;1;0
tt0114011,"['Comedy', 'Drama']";0;0;1;0
tt0110066,['Comedy'];0;0;1;0
tt0112508,['Comedy'];0;0;1;0
tt0114048,"['Action', 'Adventure', 'Comedy']";1;0;1;0
tt0112302,"['Adventure', 'Comedy', 'Drama']";1;0;1;0
tt0113347,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0112571,"['Comedy', 'Drama']";0;0;1;0
tt0114681,"['Comedy', 'Crime', 'Drama']";0;0;1;0
tt0114825,"['Comedy', 'Fantasy', 'Horror']";0;0;1;0
tt0113442,"['Comedy', 'Family', 'Romance']";0;0;1;1
tt0112499,"['Comedy', 'Family', 'Sport']";0;0;1;1
tt0113321,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0113500,['Comedy'];0;0;1;0
tt0113987,"['Biography', 'Drama', 'History']";0;1;0;0
tt0113538,"['Adventure', 'Comedy', 'Family']";1;0;1;1
tt0114296,"['Comedy', 'Drama']";0;0;1;0
tt0112606,['Comedy'];0;0;1;0
tt0113028,"['Adventure', 'Family']";1;0;0;1
tt0112453,"['Animation', 'Adventure', 'Drama']";1;0;0;0
tt0112966,"['Comedy', 'Drama']";0;0;1;0
tt0112896,"['Comedy', 'Fantasy', 'Horror']";0;0;1;0
tt0112585,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0112760,"['Action', 'Adventure', 'Comedy']";1;0;1;0
tt0113670,"['Drama', 'Family', 'Fantasy']";0;0;0;1
tt0112435,"['Comedy', 'Drama', 'Family']";0;0;1;1
tt0114478,"['Comedy', 'Drama']";0;0;1;0
tt0111359,"['Adventure', 'Family', 'Fantasy']";1;0;0;1
tt0114798,"['Comedy', 'Drama']";0;0;1;0
tt0113243,"['Comedy', 'Crime', 'Drama']";0;0;1;0
tt0110189,"['Comedy', 'Crime']";0;0;1;0
tt0112342,"['Family', 'Adventure', 'Drama']";1;0;0;1
tt0113617,"['Adventure', 'Western']";1;0;0;0
tt0113819,"['Comedy', 'Fantasy', 'Romance']";0;0;1;0
tt0113808,['Comedy'];0;0;1;0
tt0114697,"['Action', 'Comedy', 'Crime']";0;0;1;0
tt0112368,"['Comedy', 'Drama']";0;0;1;0
tt0113101,"['Comedy', 'Crime']";0;0;1;0
tt0114614,"['Action', 'Comedy', 'Sci-Fi']";0;0;1;0
tt0114272,"['Biography', 'Drama', 'History']";0;1;0;0
tt0113089,"['Drama', 'Family', 'Fantasy']";0;0;0;1
tt0114108,"['Animation', 'Adventure', 'Comedy']";1;0;1;0
tt0113199,"['Comedy', 'Drama', 'Family']";0;0;1;1
tt0113533,"['Adventure', 'Comedy', 'Drama']";1;0;1;0
tt0113464,"['Comedy', 'Drama']";0;0;1;0
tt0112637,"['Biography', 'Drama']";0;1;0;0
tt0114536,['Comedy'];0;0;1;0
tt0114113,"['Comedy', 'Romance', 'Drama']";0;0;1;0
tt0112895,"['Comedy', 'Romance']";0;0;1;0
tt0113737,"['Adventure', 'Family', 'Fantasy']";1;0;0;1
tt0113851,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0113463,"['Biography', 'Drama', 'History']";0;1;0;0
tt0112461,"['Biography', 'Crime', 'Drama']";0;1;0;0
tt0113416,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0114938,"['Action', 'Biography', 'Western']";0;1;0;0
tt0113749,"['Comedy', 'Romance']";0;0;1;0
tt0113849,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0113362,"['Adventure', 'Drama', 'Romance']";1;0;0;0
tt0112541,['Comedy'];0;0;1;0
tt0112854,"['Crime', 'Comedy', 'Fantasy']";0;0;1;0
tt0113677,"['Comedy', 'Drama']";0;0;1;0
tt0114571,"['Comedy', 'Drama']";0;0;1;0
tt0113612,"['Comedy', 'Drama']";0;0;1;0
tt0113537,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0113133,"['Comedy', 'Drama']";0;0;1;0
tt0114095,['Comedy'];0;0;1;0
tt0112255,"['Comedy', 'Action', 'Family']";0;0;1;1
tt0114371,"['Action', 'Comedy', 'Drama']";0;0;1;0
tt0114210,"['Comedy', 'Romance']";0;0;1;0
tt0114702,"['Biography', 'Drama', 'Romance']";0;1;0;0
tt0113973,"['Documentary', 'Biography', 'Music']";0;1;0;0
tt0112887,"['Action', 'Comedy', 'Crime']";0;0;1;0
tt0112950,"['Comedy', 'Drama', 'Music']";0;0;1;0
tt0112427,"['Comedy', 'Drama']";0;0;1;0
tt0113650,"['Comedy', 'Romance']";0;0;1;0
tt0109370,['Comedy'];0;0;1;0
tt0113234,"['Animation', 'Action', 'Adventure']";1;0;0;0
tt0116332,"['Action', 'Comedy', 'Drama']";0;0;1;0
tt0113674,['Comedy'];0;0;1;0
tt0112702,"['Action', 'Comedy', 'Thriller']";0;0;1;0
tt0109381,"['Documentary', 'Biography', 'Music']";0;1;0;0
tt0110217,"['Documentary', 'Biography', 'Mystery']";0;1;0;0
tt0116629,"['Action', 'Adventure', 'Sci-Fi']";1;0;0;0
tt0117998,"['Action', 'Adventure', 'Drama']";1;0;0;0
tt0117060,"['Action', 'Adventure', 'Thriller']";1;0;0;0
tt0116695,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0117500,"['Action', 'Adventure', 'Thriller']";1;0;0;0
tt0115685,['Comedy'];0;0;1;0
tt0116313,['Comedy'];0;0;1;0
tt0116583,"['Animation', 'Drama', 'Family']";0;0;0;1
tt0117038,"['Comedy', 'Drama', 'Fantasy']";0;0;1;0
tt0117731,"['Action', 'Adventure', 'Drama']";1;0;0;0
tt0117705,"['Animation', 'Adventure', 'Comedy']";1;0;1;0
tt0115641,"['Animation', 'Adventure', 'Comedy']";1;0;1;0
tt0116705,"['Comedy', 'Family']";0;0;1;1
tt0115798,"['Comedy', 'Thriller']";0;0;1;0
tt0116669,"['Comedy', 'Drama', 'Fantasy']";0;0;1;0
tt0116253,"['Action', 'Adventure', 'Thriller']";1;0;0;0
tt0117918,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0116136,"['Action', 'Adventure', 'Fantasy']";1;0;0;0
tt0116250,"['Biography', 'Drama', 'History']";0;1;0;0
tt0117372,"['Comedy', 'Drama', 'Fantasy']";0;0;1;0
tt0117247,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0117057,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0116483,"['Comedy', 'Sport']";0;0;1;0
tt0116409,"['Action', 'Adventure', 'Drama']";1;0;0;0
tt0116996,"['Comedy', 'Sci-Fi']";0;0;1;0
tt0117631,"['Biography', 'Drama', 'Music']";0;1;0;0
tt0117979,"['Comedy', 'Romance']";0;0;1;0
tt0117891,"['Comedy', 'Crime', 'Drama']";0;0;1;0
tt0117110,"['Action', 'Adventure', 'Comedy']";1;0;1;0
tt0117008,"['Comedy', 'Family', 'Fantasy']";0;0;1;1
tt0117765,"['Comedy', 'Crime', 'Drama']";0;0;1;0
tt0116040,"['Action', 'Adventure', 'Drama']";1;0;0;0
tt0116552,"['Adventure', 'Comedy', 'Family']";1;0;1;1
tt0115697,['Comedy'];0;0;1;0
tt0116168,"['Comedy', 'Sport']";0;0;1;0
tt0117608,['Comedy'];0;0;1;0
tt0116683,"['Animation', 'Adventure', 'Family']";1;0;0;1
tt0117723,"['Comedy', 'Action']";0;0;1;0
tt0116493,"['Family', 'Comedy', 'Drama']";0;0;1;1
tt0116311,"['Family', 'Comedy']";0;0;1;1
tt0117887,"['Comedy', 'Drama', 'Music']";0;0;1;0
tt0116130,['Comedy'];0;0;1;0
tt0116225,"['Action', 'Adventure', 'Sci-Fi']";1;0;0;0
tt0116329,"['Adventure', 'Drama', 'Family']";1;0;0;1
tt0116778,"['Comedy', 'Sport']";0;0;1;0
tt0116000,"['Action', 'Comedy', 'Drama']";0;0;1;0
tt0117119,"['Adventure', 'Comedy']";1;0;1;0
tt0116191,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0117420,"['Action', 'Adventure', 'Thriller']";1;0;0;0
tt0115783,"['Action', 'Comedy', 'Crime']";0;0;1;0
tt0118073,['Comedy'];0;0;1;0
tt0116531,"['Comedy', 'Crime', 'Romance']";0;0;1;0
tt0117108,"['Comedy', 'Romance', 'Sci-Fi']";0;0;1;0
tt0116421,"['Action', 'Comedy', 'Crime']";0;0;1;0
tt0116126,"['Comedy', 'Crime']";0;0;1;0
tt0116322,"['Family', 'Adventure']";1;0;0;1
tt0116756,"['Comedy', 'Family', 'Fantasy']";0;0;1;1
tt0117331,"['Action', 'Adventure', 'Comedy']";1;0;1;0
tt0116320,"['Action', 'Adventure', 'Crime']";1;0;0;0
tt0116365,"['Comedy', 'Fantasy', 'Horror']";0;0;1;0
tt0115472,"['Fantasy', 'Family', 'Adventure']";1;0;0;1
tt0116324,['Comedy'];0;0;1;0
tt0116621,"['Biography', 'Drama', 'Romance']";0;1;0;0
tt0115683,['Comedy'];0;0;1;0
tt0115580,['Comedy'];0;0;1;0
tt0117102,['Comedy'];0;0;1;0
tt0116240,"['Comedy', 'Drama']";0;0;1;0
tt0115493,"['Adventure', 'Family']";1;0;0;1
tt0115438,"['Comedy', 'Crime', 'Drama']";0;0;1;0
tt0117039,"['Biography', 'Drama', 'Thriller']";0;1;0;0
tt0118002,"['Comedy', 'Crime', 'Romance']";0;0;1;0
tt0115639,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0118158,"['Adventure', 'Drama']";1;0;0;0
tt0116275,"['Comedy', 'Drama']";0;0;1;0
tt0117104,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0116151,"['Comedy', 'Adventure', 'Family']";1;0;1;1
tt0116242,"['Comedy', 'Musical', 'Romance']";0;0;1;0
tt0117628,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0115851,"['Comedy', 'Sport']";0;0;1;0
tt0115509,"['Animation', 'Adventure', 'Family']";1;0;0;1
tt0116823,"['Comedy', 'Family']";0;0;1;1
tt0116448,"['Comedy', 'Sport']";0;0;1;0
tt0116059,['Comedy'];0;0;1;0
tt0116571,"['Comedy', 'Family']";0;0;1;1
tt0117826,"['Horror', 'Comedy']";0;0;1;0
tt0117283,"['Comedy', 'Romance']";0;0;1;0
tt0116414,"['Comedy', 'Drama']";0;0;1;0
tt0116707,"['Comedy', 'Fantasy', 'Musical']";0;0;1;0
tt0117802,"['Comedy', 'Drama']";0;0;1;0
tt0116165,"['Comedy', 'Family', 'Sport']";0;0;1;1
tt0115725,"['Comedy', 'Family', 'Fantasy']";0;0;1;1
tt0115836,['Comedy'];0;0;1;0
tt0116289,"['Comedy', 'Crime', 'Drama']";0;0;1;0
tt0115632,"['Biography', 'Drama']";0;1;0;0
tt0116768,['Comedy'];0;0;1;0
tt0117768,"['Comedy', 'Adventure']";1;0;1;0
tt0116606,"['Comedy', 'Romance']";0;0;1;0
tt0116269,"['Comedy', 'Crime', 'Drama']";0;0;1;0
tt0115676,"['Comedy', 'Thriller']";0;0;1;0
tt0117791,"['Biography', 'Drama', 'Romance']";0;1;0;0
tt0117477,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0117427,"['Adventure', 'Comedy', 'Drama']";1;0;1;0
tt0116594,"['Biography', 'Drama']";0;1;0;0
tt0115640,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0117332,['Comedy'];0;0;1;0
tt0118113,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0118001,"['Comedy', 'Romance']";0;0;1;0
tt0117128,"['Comedy', 'Sci-Fi']";0;0;1;0
tt0117958,"['Comedy', 'Drama']";0;0;1;0
tt0116442,"['Comedy', 'Drama', 'Music']";0;0;1;0
tt0117991,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0115734,"['Comedy', 'Crime', 'Drama']";0;0;1;0
tt0118163,"['Biography', 'Drama', 'Romance']";0;1;0;0
tt0116361,"['Comedy', 'Crime', 'Drama']";0;0;1;0
tt0115906,"['Comedy', 'Drama']";0;0;1;0
tt0117550,"['Family', 'Comedy']";0;0;1;1
tt0116405,['Comedy'];0;0;1;0
tt0116635,"['Biography', 'Drama']";0;1;0;0
tt0116953,"['Comedy', 'Crime', 'Drama']";0;0;1;0
tt0116167,"['Romance', 'Comedy']";0;0;1;0
tt0116928,"['Comedy', 'Romance']";0;0;1;0
tt0115994,"['Comedy', 'Crime', 'Thriller']";0;0;1;0
tt0113758,['Comedy'];0;0;1;0
tt0116601,['Comedy'];0;0;1;0
tt0117202,"['Biography', 'Crime', 'Drama']";0;1;0;0
tt0117873,"['Documentary', 'Biography']";0;1;0;0
tt0117638,['Comedy'];0;0;1;0
tt0115531,"['Action', 'Comedy']";0;0;1;0
tt0119654,"['Comedy', 'Sci-Fi']";0;0;1;0
tt0119654,"['Comedy', 'Sci-Fi']";0;0;1;0
tt0119567,"['Action', 'Adventure', 'Sci-Fi']";1;0;0;0
tt0119528,"['Comedy', 'Fantasy']";0;0;1;0
tt0118571,"['Action', 'Adventure', 'Drama']";1;0;0;0
tt0119822,"['Comedy', 'Drama', 'Romance']";0;0;1;0
tt0119738,"['Comedy', 'Romance']";0;0;1;0
tt0120347,"['Action', 'Adventure', 'Thriller']";1;0;0;0
tt0119190,"['Action', 'Adventure', 'Comedy']";1;0;1;0
tt0119282,"['Animation', 'Adventure', 'Comedy']";1;0;1;0
tt0119137,"['Comedy', 'Family', 'Sci-Fi']";0;0;1;1
tt0118928,"['Action', 'Adventure', 'Thriller']";1;0;0;0
tt0118615,"['Action', 'Adventure', 'Horror']";1;0;0;0
tt0119116,"['Action', 'Adventure', 'Sci-Fi']";1;0;0;0
tt0120053,"['Action', 'Adventure', 'Romance']";1;0;0;0
tt0119432,"['Comedy', 'Family']";0;0;1;1
tt0118617,"['Animation', 'Adventure', 'Drama']";1;0;0;0
tt0119395,"['Action', 'Adventure', 'Crime']";1;0;0;0
tt0118655,"['Comedy', 'Sci-Fi']";0;0;1;0
tt0119164,"['Comedy', 'Drama', 'Music']";0;0;1;0
tt0118689,"['Comedy', 'Family']";0;0;1;1
tt0119807,"['Action', 'Adventure', 'Comedy']";1;0;1;0
tt0120169,"['Comedy', 'Drama']";0;0;1;0
tt0120885,"['Comedy', 'Drama']";0;0;1;0
tt0119008,"['Biography', 'Crime', 'Drama']";0;1;0;0
tt0119951,"['Biography', 'Comedy', 'Drama']";0;1;1;0
tt0119695,"['Action', 'Comedy', 'Crime']";0;0;1;0
tt0120102,"['Adventure', 'Biography', 'Drama']";1;1;0;0
tt0120434,['Comedy'];0;0;1;0
tt0119707,"['Action', 'Adventure', 'Fantasy']";1;0;0;0
tt0120094,"['Biography', 'Drama', 'Music']";0;1;0;0
tt0118556,"['Comedy', 'Romance']";0;0;1;0
tt0119664,"['Action', 'Comedy', 'Crime']";0;0;1;0
tt0119142,['Comedy'];0;0;1;0
