Id;Genre;Comedy;Horror
tt0098309;['Comedy'];1;0
tt0097388;['Horror'];0;1
tt0098663;"['Adventure', 'Comedy', 'Drama']";1;0
tt0097328;"['Comedy', 'Crime', 'Drama']";1;0
tt0098097;"['Action', 'Comedy', 'Crime']";1;0
tt0098308;['Comedy'];1;0
tt0097474;"['Horror', 'Thriller']";0;1
tt0098105;"['Comedy', 'Crime']";1;0
tt0098645;"['Comedy', 'Crime', 'Mystery']";1;0
tt0097965;"['Comedy', 'Drama', 'Romance']";1;0
tt0098625;"['Comedy', 'Crime']";1;0
tt0098442;"['Comedy', 'Drama', 'Music']";1;0
tt0098519;"['Adventure', 'Comedy']";1;0
tt0097179;"['Action', 'Horror', 'Sci-Fi']";0;1
tt0097276;"['Comedy', 'Drama', 'Romance']";1;0
tt0097211;"['Action', 'Comedy', 'Crime']";1;0
tt0098546;"['Comedy', 'Drama']";1;0
tt0098319;"['Comedy', 'Drama', 'Romance']";1;0
tt0097236;"['Comedy', 'Drama', 'Romance']";1;0
tt0098276;"['Comedy', 'Mystery', 'Sci-Fi']";1;0
tt0097731;"['Comedy', 'Action']";1;0
tt0098383;"['Comedy', 'Drama']";1;0
tt0097790;['Comedy'];1;0
tt0098678;"['Comedy', 'Romance']";1;0
tt0098230;['Comedy'];1;0
tt0098261;['Comedy'];1;0
tt0097289;"['Comedy', 'Adventure', 'Fantasy']";1;0
tt0097100;"['Biography', 'Drama', 'Horror']";0;1
tt0096976;"['Adventure', 'Comedy']";1;0
tt0097109;"['Comedy', 'Crime']";1;0
tt0097892;['Comedy'];1;0
tt0097527;['Horror'];0;1
tt0097530;"['Comedy', 'Romance']";1;0
tt0097940;"['Comedy', 'Crime', 'Drama']";1;0
tt0098528;"['Comedy', 'Romance']";1;0
tt0098153;['Comedy'];1;0
tt0098660;"['Biography', 'Comedy', 'Drama']";1;0
tt0097424;"['Comedy', 'Drama']";1;0
tt0098068;"['Comedy', 'Horror', 'Mystery']";1;1
tt0096246;"['Horror', 'Sci-Fi']";0;1
tt0097758;"['Comedy', 'Adventure', 'Family']";1;0
tt0098503;"['Comedy', 'Horror', 'Sci-Fi']";1;1
tt0097531;"['Comedy', 'Fantasy']";1;0
tt0098502;"['Comedy', 'Horror', 'Sci-Fi']";1;1
tt0094871;"['Comedy', 'Drama', 'Musical']";1;0
tt0096918;['Comedy'];1;0
tt0097314;['Comedy'];1;0
tt0100254;"['Comedy', 'Horror', 'Thriller']";1;1
tt0096926;"['Comedy', 'Drama', 'Romance']";1;0
tt0096769;"['Horror', 'Thriller']";0;1
tt0096911;"['Comedy', 'Musical']";1;0
tt0096953;"['Comedy', 'Drama', 'Romance']";1;0
tt0097964;"['Comedy', 'Drama']";1;0
tt0097052;['Comedy'];1;0
tt0098453;"['Comedy', 'Fantasy', 'Romance']";1;0
tt0099785;"['Comedy', 'Family']";1;0
tt0100405;"['Comedy', 'Romance']";1;0
tt0100758;"['Action', 'Adventure', 'Comedy']";1;0
tt0099422;"['Action', 'Comedy', 'Crime']";1;0
tt0099938;"['Action', 'Comedy', 'Crime']";1;0
tt0099088;"['Comedy', 'Sci-Fi', 'Western']";1;0
tt0099044;"['Action', 'Comedy', 'Crime']";1;0
tt0099141;"['Action', 'Comedy']";1;0
tt0099582;"['Drama', 'Horror', 'Sci-Fi']";0;1
tt0100419;"['Comedy', 'Family']";1;0
tt0099052;"['Comedy', 'Fantasy', 'Horror']";1;1
tt0100050;"['Comedy', 'Romance']";1;0
tt0099700;"['Comedy', 'Fantasy', 'Horror']";1;1
tt0099892;"['Comedy', 'Romance']";1;0
tt0100395;"['Comedy', 'Drama']";1;0
tt0100140;"['Comedy', 'Drama', 'Romance']";1;0
tt0099005;"['Action', 'Comedy']";1;0
tt0100403;"['Action', 'Horror', 'Sci-Fi']";0;1
tt0099699;"['Comedy', 'Drama', 'Romance']";1;0
tt0099253;"['Fantasy', 'Horror']";0;1
tt0099204;"['Comedy', 'Crime']";1;0
tt0099800;"['Comedy', 'Music', 'Romance']";1;0
tt0099871;"['Drama', 'Horror', 'Mystery']";0;1
tt0099528;"['Drama', 'Horror', 'Mystery']";0;1
tt0099512;"['Comedy', 'Crime', 'Family']";1;0
tt0099654;"['Comedy', 'Family', 'Fantasy']";1;0
tt0100212;"['Comedy', 'Crime']";1;0
tt0099578;"['Crime', 'Horror', 'Thriller']";0;1
tt0099615;"['Comedy', 'Crime']";1;0
tt0098987;"['Action', 'Adventure', 'Comedy']";1;0
tt0100087;['Comedy'];1;0
tt0099878;"['Animation', 'Comedy', 'Family']";1;0
tt0103035;['Comedy'];1;0
tt0099128;"['Comedy', 'Romance']";1;0
tt0100611;['Comedy'];1;0
tt0100814;"['Comedy', 'Horror', 'Sci-Fi']";1;1
tt0100740;"['Comedy', 'Horror', 'Thriller']";1;1
tt0100135;"['Action', 'Comedy', 'Crime']";1;0
tt0099819;"['Comedy', 'Crime']";1;0
tt0099165;"['Comedy', 'Drama']";1;0
tt0100201;"['Comedy', 'Fantasy', 'Romance']";1;0
tt0100666;"['Adventure', 'Comedy', 'Sci-Fi']";1;0
tt0100449;"['Comedy', 'Crime']";1;0
tt0100935;"['Comedy', 'Crime', 'Thriller']";1;0
tt0099316;['Comedy'];1;0
tt0099697;['Horror'];0;1
tt0100436;"['Comedy', 'Drama', 'Music']";1;0
tt0100301;['Comedy'];1;0
tt0100280;"['Comedy', 'Crime']";1;0
tt0100944;"['Adventure', 'Comedy', 'Fantasy']";1;0
tt0100143;"['Comedy', 'Crime', 'Drama']";1;0
tt0100631;"['Action', 'Comedy']";1;0
tt0099329;"['Comedy', 'Musical', 'Romance']";1;0
tt0099623;"['Comedy', 'Romance']";1;0
tt0096657;"['Comedy', 'Family']";1;0
tt0099012;"['Comedy', 'Fantasy', 'Romance']";1;0
tt0099018;"['Comedy', 'Drama']";1;0
tt0099581;"['Action', 'Adventure', 'Comedy']";1;0
tt0100258;['Horror'];0;1
tt0099334;"['Biography', 'Comedy', 'Drama']";1;0
tt0100053;"['Action', 'Comedy', 'Crime']";1;0
tt0099750;"['Comedy', 'Crime', 'Drama']";1;0
tt0100604;"['Comedy', 'Crime', 'Drama']";1;0
tt0100911;"['Comedy', 'Drama']";1;0
tt0100602;"['Comedy', 'Crime', 'Thriller']";1;0
tt0100142;"['Comedy', 'Drama', 'Romance']";1;0
tt0099460;"['Action', 'Comedy', 'Crime']";1;0
tt0100557;"['Comedy', 'Drama', 'History']";1;0
tt0099395;['Horror'];0;1
tt0099480;"['Comedy', 'Drama']";1;0
tt0100822;"['Comedy', 'Romance']";1;0
tt0102750;"['Thriller', 'Crime', 'Horror']";0;1
tt0099173;"['Horror', 'Mystery', 'Sci-Fi']";0;1
tt0097884;"['Comedy', 'Romance']";1;0
tt0099743;"['Horror', 'Romance', 'Thriller']";0;1
tt0100065;"['Comedy', 'Romance', 'Thriller']";1;0
tt0100475;"['Comedy', 'Fantasy', 'Horror']";1;1
tt0099342;['Comedy'];1;0
tt0100946;"['Comedy', 'Musical']";1;0
tt0099305;['Comedy'];1;0
tt0100899;['Comedy'];1;0
tt0099310;"['Comedy', 'Drama']";1;0
tt0100708;['Comedy'];1;0
tt0099612;"['Drama', 'Horror', 'Sci-Fi']";0;1
tt0099611;"['Comedy', 'Horror', 'Sci-Fi']";1;1
tt0100100;"['Comedy', 'War']";1;0
tt0100931;"['Action', 'Adventure', 'Comedy']";1;0
tt0100670;"['Comedy', 'Sci-Fi']";1;0
tt0098375;"['Horror', 'Sci-Fi', 'Thriller']";0;1
tt0101587;['Comedy'];1;0
tt0102057;"['Adventure', 'Comedy', 'Family']";1;0
tt0101272;"['Comedy', 'Fantasy']";1;0
tt0101862;['Comedy'];1;0
tt0103060;"['Action', 'Adventure', 'Comedy']";1;0
tt0102059;"['Action', 'Comedy']";1;0
tt0103241;['Comedy'];1;0
tt0102266;"['Action', 'Comedy', 'Crime']";1;0
tt0102492;"['Comedy', 'Drama', 'Family']";1;0
tt0101745;"['Comedy', 'Drama', 'Romance']";1;0
tt0102803;"['Action', 'Adventure', 'Comedy']";1;0
tt0101889;"['Comedy', 'Drama']";1;0
tt0102951;"['Comedy', 'Romance']";1;0
tt0101917;"['Comedy', 'Horror', 'Thriller']";1;1
tt0102216;"['Comedy', 'Romance']";1;0
tt0101635;"['Comedy', 'Drama', 'Family']";1;0
tt0102250;"['Comedy', 'Drama', 'Fantasy']";1;0
tt0102517;"['Comedy', 'Sport']";1;0
tt0102004;"['Action', 'Comedy', 'Crime']";1;0
tt0102609;"['Comedy', 'Drama', 'Romance']";1;0
tt0101757;['Comedy'];1;0
tt0102719;"['Comedy', 'Family']";1;0
tt0105121;"['Comedy', 'Horror', 'Mystery']";1;1
tt0102603;"['Comedy', 'Crime']";1;0
tt0102729;"['Comedy', 'Crime', 'Mystery']";1;0
tt0102598;"['Comedy', 'Romance']";1;0
tt0102065;"['Comedy', 'Drama', 'Music']";1;0
tt0101902;"['Comedy', 'Drama', 'Music']";1;0
tt0102070;"['Action', 'Adventure', 'Comedy']";1;0
tt0101698;"['Comedy', 'Drama', 'Fantasy']";1;0
tt0103016;"['Comedy', 'Fantasy']";1;0
tt0103956;"['Fantasy', 'Horror', 'Thriller']";0;1
tt0101605;"['Comedy', 'Drama', 'Music']";1;0
tt0102590;"['Comedy', 'Drama', 'Romance']";1;0
tt0101301;"['Comedy', 'Family', 'Romance']";1;0
tt0101821;"['Comedy', 'Family', 'Fantasy']";1;0
tt0101775;"['Comedy', 'Drama', 'Fantasy']";1;0
tt0102411;"['Comedy', 'Music', 'Romance']";1;0
tt0101545;"['Comedy', 'Romance']";1;0
tt0103184;"['Action', 'Comedy', 'Crime']";1;0
tt0103007;['Comedy'];1;0
tt0102749;"['Comedy', 'Crime']";1;0
tt0102011;"['Comedy', 'Drama', 'Romance']";1;0
tt0101523;"['Comedy', 'Fantasy']";1;0
tt0102849;['Comedy'];1;0
tt0101492;"['Horror', 'Thriller']";0;1
tt0101455;"['Adventure', 'Comedy', 'Family']";1;0
tt0102558;['Comedy'];1;0
tt0102095;"['Action', 'Comedy']";1;0
tt0102996;"['Comedy', 'Romance']";1;0
tt0103003;"['Action', 'Comedy', 'Sci-Fi']";1;0
tt0102500;"['Comedy', 'Crime', 'Romance']";1;0
tt0101410;"['Comedy', 'Drama', 'Mystery']";1;0
tt0102322;"['Comedy', 'Drama']";1;0
tt0102573;"['Crime', 'Comedy', 'Drama']";1;0
tt0103128;['Comedy'];1;0
tt0101786;"['Comedy', 'Drama']";1;0
tt0102014;"['Comedy', 'Drama', 'Music']";1;0
tt0102690;"['Comedy', 'Horror']";1;1
tt0102303;['Comedy'];1;0
tt0102103;"['Biography', 'Comedy', 'Music']";1;0
tt0101356;"['Comedy', 'Crime']";1;0
tt0101252;"['Comedy', 'Drama']";1;0
tt0103030;"['Comedy', 'Drama', 'Romance']";1;0
tt0101606;"['Action', 'Comedy', 'Crime']";1;0
tt0102943;"['Comedy', 'Drama']";1;0
tt0101615;"['Comedy', 'Music', 'Romance']";1;0
tt0102181;"['Comedy', 'Drama', 'Mystery']";1;0
tt0102428;"['Comedy', 'Drama', 'Romance']";1;0
tt0102687;"['Drama', 'Horror', 'Sci-Fi']";0;1
tt0101726;"['Comedy', 'Documentary']";1;0
tt0102741;"['Comedy', 'Drama']";1;0
tt0101998;"['Comedy', 'Drama']";1;0
tt0101748;"['Comedy', 'Drama', 'Romance']";1;0
tt0103015;['Comedy'];1;0
tt0102979;"['Comedy', 'Drama', 'Musical']";1;0
tt0101404;"['Comedy', 'Drama', 'Mystery']";1;0
tt0101660;['Comedy'];1;0
tt0101478;"['Comedy', 'Crime']";1;0
tt0102860;"['Horror', 'Thriller']";0;1
tt0103639;"['Animation', 'Adventure', 'Comedy']";1;0
tt0104431;"['Adventure', 'Comedy', 'Family']";1;0
tt0105417;"['Comedy', 'Crime', 'Music']";1;0
tt0105793;"['Comedy', 'Music']";1;0
tt0104694;"['Comedy', 'Drama', 'Sport']";1;0
tt0103874;"['Fantasy', 'Horror', 'Romance']";0;1
tt0105812;"['Comedy', 'Drama', 'Sport']";1;0
tt0103859;"['Comedy', 'Drama', 'Romance']";1;0
tt0104437;"['Adventure', 'Comedy', 'Family']";1;0
tt0104452;"['Comedy', 'Romance']";1;0
tt0104070;"['Comedy', 'Fantasy']";1;0
tt0103786;"['Comedy', 'Drama', 'Family']";1;0
tt0104952;"['Comedy', 'Crime']";1;0
tt0105435;"['Comedy', 'Crime', 'Drama']";1;0
tt0104868;"['Comedy', 'Drama', 'Family']";1;0
tt0104114;"['Comedy', 'Crime']";1;0
tt0104187;['Comedy'];1;0
tt0104897;"['Action', 'Comedy', 'Crime']";1;0
tt0104438;"['Comedy', 'Romance', 'Thriller']";1;0
tt0104692;"['Horror', 'Sci-Fi']";0;1
tt0105428;['Horror'];0;1
tt0103596;"['Action', 'Comedy', 'Family']";1;0
tt0105477;"['Action', 'Comedy', 'Romance']";1;0
tt0104940;"['Comedy', 'Drama', 'Family']";1;0
tt0103919;"['Drama', 'Fantasy', 'Horror']";0;1
tt0104695;"['Comedy', 'Drama', 'Romance']";1;0
tt0105629;"['Comedy', 'Drama', 'Family']";1;0
tt0103924;"['Adventure', 'Comedy']";1;0
tt0105151;"['Comedy', 'Drama']";1;0
tt0105481;"['Comedy', 'Drama', 'Romance']";1;0
tt0104647;"['Action', 'Comedy', 'Crime']";1;0
tt0104926;"['Comedy', 'Romance', 'Sport']";1;0
tt0105165;"['Comedy', 'Fantasy', 'Romance']";1;0
tt0104412;"['Comedy', 'Drama', 'Romance']";1;0
tt0105415;"['Comedy', 'Drama', 'Romance']";1;0
tt0105706;"['Comedy', 'Drama', 'Romance']";1;0
tt0105128;"['Action', 'Fantasy', 'Horror']";0;1
tt0103893;"['Action', 'Comedy', 'Fantasy']";1;0
tt0104670;"['Comedy', 'Sport']";1;0
tt0104850;"['Comedy', 'Romance', 'Sci-Fi']";1;0
tt0104009;"['Animation', 'Comedy', 'Fantasy']";1;0
tt0104928;"['Comedy', 'Drama']";1;0
tt0103978;['Comedy'];1;0
tt0104409;['Horror'];0;1
tt0105466;"['Comedy', 'Fantasy']";1;0
tt0104466;"['Comedy', 'Drama', 'Romance']";1;0
tt0103939;"['Biography', 'Comedy', 'Drama']";1;0
tt0101625;"['Comedy', 'Crime', 'Mystery']";1;0
tt0103783;"['Animation', 'Comedy', 'Fantasy']";1;0
tt0104139;"['Comedy', 'Drama', 'Horror']";1;1
tt0101371;"['Drama', 'Comedy']";1;0
tt0105001;"['Comedy', 'Crime', 'Drama']";1;0
tt0104283;"['Comedy', 'Drama']";1;0
tt0105459;"['Action', 'Crime', 'Horror']";0;1
tt0104511;"['Action', 'Comedy', 'Crime']";1;0
tt0103850;['Comedy'];1;0
tt0105665;"['Drama', 'Horror', 'Mystery']";0;1
tt0104804;"['Comedy', 'Romance']";1;0
tt0105130;"['Comedy', 'Drama', 'Romance']";1;0
tt0105103;['Comedy'];1;0
tt0104376;"['Comedy', 'Mystery']";1;0
tt0103827;['Comedy'];1;0
tt0105017;['Comedy'];1;0
tt0104905;"['Adventure', 'Comedy', 'Family']";1;0
tt0105078;['Comedy'];1;0
tt0104697;"['Comedy', 'Drama']";1;0
tt0104892;"['Comedy', 'Drama']";1;0
tt0103872;['Comedy'];1;0
tt0102343;"['Comedy', 'Fantasy', 'Romance']";1;0
tt0104745;"['Comedy', 'Drama']";1;0
tt0104030;"['Comedy', 'Drama']";1;0
tt0102467;"['Comedy', 'Drama']";1;0
tt0101444;['Comedy'];1;0
tt0104503;"['Comedy', 'Drama']";1;0
tt0102969;"['Comedy', 'Drama']";1;0
tt0104954;['Comedy'];1;0
tt0105267;"['Adventure', 'Comedy', 'Drama']";1;0
tt0103877;"['Comedy', 'Drama']";1;0
tt0103055;"['Comedy', 'Romance']";1;0
tt0105719;"['Comedy', 'Horror', 'Thriller']";1;1
tt0107614;"['Comedy', 'Drama', 'Family']";1;0
tt0108160;"['Comedy', 'Drama', 'Romance']";1;0
tt0107048;"['Comedy', 'Fantasy', 'Romance']";1;0
tt0107050;"['Comedy', 'Drama', 'Romance']";1;0
tt0106611;"['Adventure', 'Comedy', 'Family']";1;0
tt0106673;"['Comedy', 'Romance']";1;0
tt0108147;"['Comedy', 'Music']";1;0
tt0107985;"['Comedy', 'Family', 'Fantasy']";1;0
tt0106375;"['Comedy', 'Family', 'Romance']";1;0
tt0106701;"['Comedy', 'Family']";1;0
tt0107362;"['Action', 'Adventure', 'Comedy']";1;0
tt0106220;"['Comedy', 'Fantasy']";1;0
tt0108525;"['Comedy', 'Music']";1;0
tt0107478;['Comedy'];1;0
tt0106400;"['Comedy', 'Family']";1;0
tt0108308;"['Action', 'Adventure', 'Comedy']";1;0
tt0107131;"['Adventure', 'Comedy', 'Drama']";1;0
tt0107120;"['Comedy', 'Family', 'Fantasy']";1;0
tt0107144;"['Action', 'Comedy']";1;0
tt0108186;"['Comedy', 'Drama', 'Romance']";1;0
tt0107977;"['Adventure', 'Comedy', 'Musical']";1;0
tt0108037;"['Comedy', 'Drama', 'Family']";1;0
tt0107659;"['Action', 'Comedy', 'Crime']";1;0
tt0106223;"['Adventure', 'Comedy', 'Drama']";1;0
tt0107616;"['Comedy', 'Drama', 'Romance']";1;0
tt0106598;"['Comedy', 'Sci-Fi']";1;0
tt0108255;"['Adventure', 'Comedy', 'Family']";1;0
tt0106292;"['Action', 'Comedy', 'Crime']";1;0
tt0108451;"['Comedy', 'Drama', 'Romance']";1;0
tt0106500;"['Comedy', 'Music']";1;0
tt0106466;"['Comedy', 'Romance']";1;0
tt0107091;"['Comedy', 'Drama', 'Fantasy']";1;0
tt0107254;"['Fantasy', 'Horror', 'Thriller']";0;1
tt0107212;"['Comedy', 'Drama', 'Romance']";1;0
tt0108473;"['Drama', 'Horror', 'Mystery']";0;1
tt0107504;"['Comedy', 'Horror', 'Sci-Fi']";1;1
tt0108539;"['Comedy', 'Fantasy']";1;0
tt0107413;"['Comedy', 'Family']";1;0
tt0108442;"['Comedy', 'Crime']";1;0
tt0108174;"['Comedy', 'Crime', 'Romance']";1;0
tt0107507;"['Comedy', 'Mystery']";1;0
tt0108560;"['Comedy', 'Drama', 'Mystery']";1;0
tt0106941;"['Comedy', 'Drama', 'Romance']";1;0
tt0107473;"['Comedy', 'Crime', 'Drama']";1;0
tt0106664;"['Horror', 'Mystery']";0;1
tt0107438;"['Comedy', 'Family', 'Romance']";1;0
tt0106266;"['Comedy', 'Crime']";1;0
tt0107529;"['Comedy', 'Drama']";1;0
tt0107443;"['Comedy', 'Drama']";1;0
tt0107387;"['Comedy', 'Fantasy', 'Horror']";1;1
tt0107563;"['Action', 'Comedy', 'Fantasy']";1;0
tt0106677;['Comedy'];1;0
tt0106873;"['Comedy', 'Crime', 'Thriller']";1;0
tt0107156;"['Comedy', 'Drama', 'Romance']";1;0
tt0108149;"['Comedy', 'Drama', 'Mystery']";1;0
tt0108122;"['Comedy', 'Drama']";1;0
tt0108334;"['Comedy', 'Romance']";1;0
tt0107009;"['Horror', 'Sci-Fi', 'Thriller']";0;1
tt0108258;"['Action', 'Adventure', 'Comedy']";1;0
tt0107612;"['Action', 'Comedy', 'Family']";1;0
tt0108517;"['Fantasy', 'Horror']";0;1
tt0106877;['Comedy'];1;0
tt0107626;"['Comedy', 'Fantasy', 'Horror']";1;1
tt0108170;"['Comedy', 'Drama']";1;0
tt0108207;['Comedy'];1;0
tt0107613;"['Comedy', 'Romance']";1;0
tt0106233;"['Adventure', 'Comedy', 'Sport']";1;0
tt0107107;"['Comedy', 'Thriller']";1;0
tt0106505;"['Drama', 'Comedy']";1;0
tt0108187;['Comedy'];1;0
tt0107685;"['Comedy', 'Romance']";1;0
tt0107653;"['Comedy', 'Drama']";1;0
tt0106521;"['Horror', 'Sci-Fi']";0;1
tt0107277;"['Adventure', 'Comedy', 'Drama']";1;0
tt0106827;"['Family', 'Comedy']";1;0
tt0107594;"['Comedy', 'Crime', 'Drama']";1;0
tt0108327;"['Comedy', 'Drama', 'Music']";1;0
tt0108410;"['Comedy', 'Drama']";1;0
tt0108569;"['Comedy', 'Fantasy']";1;0
tt0107824;"['Comedy', 'Drama']";1;0
tt0107953;"['Horror', 'Sci-Fi']";0;1
tt0109838;"['Comedy', 'Sci-Fi']";1;0
tt0105807;"['Drama', 'Comedy']";1;0
tt0111503;"['Action', 'Comedy', 'Thriller']";1;0
tt0111070;"['Comedy', 'Drama', 'Family']";1;0
tt0109813;"['Comedy', 'Family', 'Fantasy']";1;0
tt0110475;"['Action', 'Comedy', 'Crime']";1;0
tt0110148;"['Drama', 'Fantasy', 'Horror']";0;1
tt0110478;"['Action', 'Adventure', 'Comedy']";1;0
tt0109040;['Comedy'];1;0
tt0111742;"['Drama', 'Horror', 'Romance']";0;1
tt0109831;"['Comedy', 'Drama', 'Romance']";1;0
tt0110366;"['Comedy', 'Family', 'Romance']";1;0
tt0109520;"['Comedy', 'Drama', 'Family']";1;0
tt0109439;"['Comedy', 'Western']";1;0
tt0109254;"['Action', 'Comedy', 'Crime']";1;0
tt0110684;"['Comedy', 'Drama']";1;0
tt0110771;"['Comedy', 'Drama']";1;0
tt0110167;"['Comedy', 'Drama', 'Romance']";1;0
tt0110216;"['Comedy', 'Romance', 'Sci-Fi']";1;0
tt0111301;"['Action', 'Adventure', 'Comedy']";1;0
tt0110093;"['Action', 'Comedy', 'Romance']";1;0
tt0110442;"['Comedy', 'Sport']";1;0
tt0109287;"['Comedy', 'Family']";1;0
tt0110399;"['Action', 'Comedy', 'Crime']";1;0
tt0110123;"['Comedy', 'War']";1;0
tt0109951;"['Comedy', 'Drama']";1;0
tt0110099;"['Comedy', 'Romance']";1;0
tt0110612;"['Comedy', 'Romance']";1;0
tt0110971;"['Comedy', 'Drama']";1;0
tt0109836;"['Drama', 'Horror', 'Romance']";0;1
tt0109067;"['Comedy', 'Family', 'Sport']";1;0
tt0110950;"['Comedy', 'Drama', 'Romance']";1;0
tt0111256;"['Comedy', 'Romance']";1;0
tt0109493;"['Action', 'Comedy', 'Crime']";1;0
tt0109484;"['Comedy', 'Drama', 'Romance']";1;0
tt0110737;"['Comedy', 'Romance']";1;0
tt0111732;"['Comedy', 'Drama']";1;0
tt0110364;"['Comedy', 'Family', 'Sport']";1;0
tt0110064;"['Comedy', 'Music', 'Romance']";1;0
tt0109891;"['Comedy', 'Crime', 'Family']";1;0
tt0110391;"['Comedy', 'Drama']";1;0
tt0110516;"['Comedy', 'Romance']";1;0
tt0110613;"['Comedy', 'Drama', 'Family']";1;0
tt0109190;"['Adventure', 'Comedy', 'Crime']";1;0
tt0110353;"['Comedy', 'Western']";1;0
tt0111400;"['Action', 'Comedy', 'Mystery']";1;0
tt0110557;"['Adventure', 'Comedy', 'Family']";1;0
tt0110428;"['Biography', 'Comedy', 'Drama']";1;0
tt0111418;"['Comedy', 'Romance', 'Drama']";1;0
tt0110763;"['Animation', 'Adventure', 'Comedy']";1;0
tt0109504;"['Comedy', 'Drama']";1;0
tt0109348;"['Comedy', 'Crime']";1;0
tt0109936;['Comedy'];1;0
tt0110363;"['Comedy', 'Family', 'Sport']";1;0
tt0109015;"['Family', 'Comedy', 'Action']";1;0
tt0110955;"['Comedy', 'Crime', 'Drama']";1;0
tt0109480;"['Comedy', 'Crime', 'Thriller']";1;0
tt0110907;"['Comedy', 'Drama']";1;0
tt0109045;"['Comedy', 'Music']";1;0
tt0109369;"['Adventure', 'Comedy']";1;0
tt0110097;"['Comedy', 'Drama']";1;0
tt0111804;"['Documentary', 'Comedy']";1;0
tt0111333;"['Animation', 'Comedy', 'Family']";1;0
tt0109129;"['Comedy', 'Drama', 'Romance']";1;0
tt0110137;"['Romance', 'Comedy', 'Drama']";1;0
tt0111003;"['Horror', 'Sci-Fi', 'Thriller']";0;1
tt0109288;"['Comedy', 'Action', 'Crime']";1;0
tt0109402;"['Action', 'Adventure', 'Comedy']";1;0
tt0111127;"['Comedy', 'Crime', 'Thriller']";1;0
tt0109447;['Comedy'];1;0
tt0109443;"['Comedy', 'Mystery']";1;0
tt0111797;"['Comedy', 'Drama', 'Romance']";1;0
tt0109219;"['Comedy', 'Drama', 'Romance']";1;0
tt0110687;"['Adventure', 'Comedy', 'Drama']";1;0
tt0109758;"['Comedy', 'Crime', 'Romance']";1;0
tt0110538;"['Comedy', 'Drama']";1;0
tt0111001;"['Comedy', 'Drama']";1;0
tt0111712;"['Comedy', 'Crime', 'Mystery']";1;0
tt0111477;"['Adventure', 'Comedy', 'Crime']";1;0
tt0109707;"['Biography', 'Comedy', 'Drama']";1;0
tt0109068;"['Comedy', 'Crime', 'Music']";1;0
tt0111653;"['Adventure', 'Comedy', 'Western']";1;0
tt0109327;"['Comedy', 'Horror', 'Sci-Fi']";1;1
tt0110759;['Comedy'];1;0
tt0110197;"['Crime', 'Comedy', 'Drama']";1;0
tt0109361;"['Adventure', 'Comedy', 'Romance']";1;0
tt0111194;"['Drama', 'Comedy']";1;0
tt0109445;['Comedy'];1;0
tt0109783;"['Comedy', 'Romance']";1;0
tt0110892;"['Comedy', 'Drama', 'History']";1;0
tt0110074;"['Comedy', 'Fantasy']";1;0
tt0111094;"['Comedy', 'Drama', 'Sport']";1;0
tt0106761;"['Action', 'Adventure', 'Comedy']";1;0
tt0109920;['Comedy'];1;0
tt0110329;"['Comedy', 'Fantasy', 'Horror']";1;1
tt0110091;"['Comedy', 'Drama', 'Romance']";1;0
tt0109403;['Comedy'];1;0
tt0106379;"['Comedy', 'Drama']";1;0
tt0111252;"['Comedy', 'Drama']";1;0
tt0110939;"['Comedy', 'Crime', 'Drama']";1;0
tt0109376;['Comedy'];1;0
tt0110518;['Comedy'];1;0
tt0110455;"['Comedy', 'Drama']";1;0
tt0110044;"['Comedy', 'Crime']";1;0
tt0111470;"['Comedy', 'Family', 'Fantasy']";1;0
tt0110649;"['Comedy', 'Drama']";1;0
tt0111218;"['Comedy', 'Drama']";1;0
tt0108320;"['Comedy', 'Drama']";1;0
tt0107199;"['Comedy', 'Drama']";1;0
tt0110169;['Comedy'];1;0
tt0221187;['Comedy'];1;0
tt0109816;['Comedy'];1;0
tt0114709;"['Animation', 'Adventure', 'Comedy']";1;0
tt0112281;"['Adventure', 'Comedy']";1;0
tt0112642;"['Comedy', 'Family', 'Fantasy']";1;0
tt0114924;"['Comedy', 'Drama', 'Romance']";1;0
tt0113041;['Comedy'];1;0
tt0113161;"['Comedy', 'Crime', 'Thriller']";1;0
tt0113228;"['Comedy', 'Romance']";1;0
tt0113986;"['Comedy', 'Romance']";1;0
tt0114885;"['Comedy', 'Drama', 'Romance']";1;0
tt0112442;"['Action', 'Comedy', 'Crime']";1;0
tt0112431;"['Comedy', 'Drama', 'Family']";1;0
tt0112346;"['Comedy', 'Drama', 'Romance']";1;0
tt0114508;"['Horror', 'Sci-Fi']";0;1
tt0112697;"['Comedy', 'Romance']";1;0
tt0114319;"['Comedy', 'Drama']";1;0
tt0114496;"['Comedy', 'Drama', 'Romance']";1;0
tt0112572;['Comedy'];1;0
tt0113755;"['Comedy', 'Family']";1;0
tt0113117;"['Comedy', 'Drama', 'Romance']";1;0
tt0114682;"['Comedy', 'Drama']";1;0
tt0113845;"['Action', 'Comedy', 'Crime']";1;0
tt0113198;"['Animation', 'Adventure', 'Comedy']";1;0
tt0113097;"['Comedy', 'Romance']";1;0
tt0114694;['Comedy'];1;0
tt0110443;['Comedy'];1;0
tt0113118;"['Comedy', 'Drama']";1;0
tt0114011;"['Comedy', 'Drama']";1;0
tt0110066;['Comedy'];1;0
tt0112508;['Comedy'];1;0
tt0114048;"['Action', 'Adventure', 'Comedy']";1;0
tt0112302;"['Adventure', 'Comedy', 'Drama']";1;0
